timestamp_iso8601,timestamp_epoch_ms,remote_ip,remote_port,payload
2025-11-19T19:15:47.237Z,1763579747237,192.168.140.197,3132,"109497,9852,1,SF,1,100,0.2625
109498,9853,3,PI,1,100,815,815,810
109498,9854,3,PR,1,100,1093,1081,1075
109498,9855,3,PG,1,100,196,204,211
109497,9856,2,EA,1,100,0.030305,0.030305
109497,9857,2,EL,1,100,26438.000000,26438.000000
109490,9858,1,T1,1,100,28.616
109505,9859,1,TH,1,100,28.539
109498,9860,3,AX,1,100,0.941,0.945,0.940
109498,9861,3,AY,1,100,-0.262,-0.260,-0.262
109498,9862,3,AZ,1,100,0.056,0.059,0.063
109498,9863,3,GX,1,100,0.336,0.458,0.549
109498,9864,3,GY,1,100,0.641,0.793,1.312
"
2025-11-19T19:15:47.241Z,1763579747241,192.168.140.197,3132,"109498,9865,3,GZ,1,100,0.549,0.214,0.000
109498,9866,3,MX,1,100,-10,-9,-9
109498,9867,3,MY,1,100,52,53,53
109498,9868,3,MZ,1,100,25,24,24
"
2025-11-19T19:15:47.255Z,1763579747255,192.168.140.197,3132,"109542,9869,4,EM,1,100,RS,RE,PS,MN
"
2025-11-19T19:15:47.337Z,1763579747337,192.168.140.197,3132,"109542,9869,4,EM,1,100,RS,RE,PS,MN
109578,9870,2,PI,1,100,824,820
109578,9871,2,PR,1,100,1095,1093
109578,9872,2,PG,1,100,201,222
109564,9873,1,EA,1,100,0.030305
109564,9874,1,EL,1,100,26438.000000
109578,9875,2,AX,1,100,0.939,0.942
109578,9876,2,AY,1,100,-0.260,-0.258
109578,9877,2,AZ,1,100,0.054,0.053
109578,9878,2,GX,1,100,0.549,0.366
109578,9879,2,GY,1,100,0.580,-0.183
109578,9880,2,GZ,1,100,0.641,0.092
109578,9881,2,MX,1,100,-9,-10
109578,9882,2,MY,1,100,52,53
109578,9883,2,MZ,1,100,24,24
"
2025-11-19T19:15:47.438Z,1763579747438,192.168.140.197,3132,"109698,9884,3,PI,1,100,825,813,806
109698,9885,3,PR,1,100,1086,1079,1096
109698,9886,3,PG,1,100,199,213,211
109697,9887,2,EA,1,100,0.030305,0.030305
109697,9888,2,EL,1,100,26438.000000,26438.000000
109623,9889,1,T1,1,100,28.621
109638,9890,1,TH,1,100,28.470
109698,9891,3,AX,1,100,0.942,0.941,0.937
109698,9892,3,AY,1,100,-0.262,-0.257,-0.264
109698,9893,3,AZ,1,100,0.059,0.060,0.059
109698,9894,3,GX,1,100,0.427,0.519,0.397
109698,9895,3,GY,1,100,0.946,1.099,0.153
109698,9896,3,GZ,1,100,0.641,0.275,0.366
"
2025-11-19T19:15:47.442Z,1763579747442,192.168.140.197,3132,"109698,9897,3,MX,1,100,-10,-9,-11
109698,9898,3,MY,1,100,52,53,52
109698,9899,3,MZ,1,100,24,24,24
"
2025-11-19T19:15:47.455Z,1763579747455,192.168.140.197,3132,"109743,9900,4,EM,1,100,RS,RE,PS,MN
"
2025-11-19T19:15:47.539Z,1763579747539,192.168.140.197,3132,"109743,9900,4,EM,1,100,RS,RE,PS,MN
109764,9901,1,SF,1,100,0.2594
109778,9902,2,PI,1,100,818,805
109778,9903,2,PR,1,100,1080,1092
109778,9904,2,PG,1,100,202,213
109764,9905,1,EA,1,100,0.030305
109764,9906,1,EL,1,100,26438.000000
109757,9907,1,T1,1,100,28.694
109772,9908,1,TH,1,100,28.470
109778,9909,2,AX,1,100,0.944,0.941
109778,9910,2,AY,1,100,-0.260,-0.261
109778,9911,2,AZ,1,100,0.057,0.057
109778,9912,2,GX,1,100,0.488,0.336
109778,9913,2,GY,1,100,0.488,0.671
109778,9914,2,GZ,1,100,0.702,-0.031
"
2025-11-19T19:15:47.548Z,1763579747548,192.168.140.197,3132,"109778,9915,2,MX,1,100,-9,-11
109778,9916,2,MY,1,100,52,53
109778,9917,2,MZ,1,100,24,25
"
2025-11-19T19:15:47.640Z,1763579747640,192.168.140.197,3132,"109898,9918,3,PI,1,100,807,808,793
109898,9919,3,PR,1,100,1089,1075,1085
109898,9920,3,PG,1,100,213,208,203
109897,9921,2,EA,1,100,0.030305,0.030305
109897,9922,2,EL,1,100,26437.599609,26438.000000
109890,9923,1,T1,1,100,28.549
109905,9924,1,TH,1,100,28.452
109898,9925,3,AX,1,100,0.942,0.944,0.942
109898,9926,3,AY,1,100,-0.261,-0.257,-0.264
109898,9927,3,AZ,1,100,0.058,0.057,0.055
109898,9928,3,GX,1,100,0.458,0.488,0.305
109898,9929,3,GY,1,100,0.824,0.916,0.793
109898,9930,3,GZ,1,100,0.488,-0.031,0.549
"
2025-11-19T19:15:47.646Z,1763579747646,192.168.140.197,3132,"109898,9931,3,MX,1,100,-10,-9,-9
109898,9932,3,MY,1,100,52,53,52
109898,9933,3,MZ,1,100,25,25,25
"
2025-11-19T19:15:47.655Z,1763579747655,192.168.140.197,3132,"109944,9934,4,EM,1,100,RS,RE,PS,MN
"
2025-11-19T19:15:47.742Z,1763579747742,192.168.140.197,3132,"109944,9934,4,EM,1,100,RS,RE,PS,MN
109978,9935,2,PI,1,100,825,824
109978,9936,2,PR,1,100,1072,1093
109978,9937,2,PG,1,100,218,202
109963,9938,1,EA,1,100,0.030305
109963,9939,1,EL,1,100,26437.800781
109978,9940,2,AX,1,100,0.943,0.942
109978,9941,2,AY,1,100,-0.258,-0.261
109978,9942,2,AZ,1,100,0.061,0.057
109978,9943,2,GX,1,100,0.519,0.397
109978,9944,2,GY,1,100,1.038,0.702
109978,9945,2,GZ,1,100,0.336,0.000
109978,9946,2,MX,1,100,-9,-9
109978,9947,2,MY,1,100,52,53
109978,9948,2,MZ,1,100,23,25
"
2025-11-19T19:15:47.843Z,1763579747843,192.168.140.197,3132,"110097,9949,1,SF,1,100,0.2564
110098,9950,3,PI,1,100,823,808,825
110098,9951,3,PR,1,100,1080,1075,1065
110098,9952,3,PG,1,100,215,201,202
110097,9953,2,EA,1,100,0.030305,0.030306
110097,9954,2,EL,1,100,26437.599609,26437.199219
110023,9955,1,T1,1,100,28.556
110038,9956,1,TH,1,100,28.459
110098,9957,3,AX,1,100,0.941,0.942,0.942
110098,9958,3,AY,1,100,-0.262,-0.261,-0.262
110098,9959,3,AZ,1,100,0.058,0.059,0.058
110098,9960,3,GX,1,100,0.366,0.397,0.397
110098,9961,3,GY,1,100,0.671,0.946,0.702
"
2025-11-19T19:15:47.845Z,1763579747845,192.168.140.197,3132,"110098,9962,3,GZ,1,100,0.824,-0.092,0.702
110098,9963,3,MX,1,100,-10,-9,-9
110098,9964,3,MY,1,100,52,53,53
110098,9965,3,MZ,1,100,24,25,25
"
2025-11-19T19:15:47.861Z,1763579747861,192.168.140.197,3132,"110145,9966,4,EM,1,100,RS,RE,PS,MN
"
2025-11-19T19:15:47.946Z,1763579747946,192.168.140.197,3132,"110145,9966,4,EM,1,100,RS,RE,PS,MN
110178,9967,2,PI,1,100,810,825
110178,9968,2,PR,1,100,1091,1086
110178,9969,2,PG,1,100,213,204
110164,9970,1,EA,1,100,0.030305
110164,9971,1,EL,1,100,26437.599609
110157,9972,1,T1,1,100,28.666
110172,9973,1,TH,1,100,28.466
110178,9974,2,AX,1,100,0.942,0.941
110178,9975,2,AY,1,100,-0.257,-0.260
110178,9976,2,AZ,1,100,0.060,0.057
110178,9977,2,GX,1,100,0.488,0.427
110178,9978,2,GY,1,100,0.977,0.824
110178,9979,2,GZ,1,100,0.061,0.153
110178,9980,2,MX,1,100,-9,-10
"
2025-11-19T19:15:47.947Z,1763579747947,192.168.140.197,3132,"110178,9981,2,MY,1,100,52,52
110178,9982,2,MZ,1,100,25,24
"
2025-11-19T19:15:48.045Z,1763579748045,192.168.140.197,3132,"110298,9983,3,PI,1,100,818,807,818
110298,9984,3,PR,1,100,1068,1092,1080
110298,9985,3,PG,1,100,212,204,195
110297,9986,2,EA,1,100,0.030306,0.030306
110297,9987,2,EL,1,100,26437.199219,26437.199219
110290,9988,1,T1,1,100,28.607
110305,9989,1,TH,1,100,28.466
110311,9990,3,AX,1,100,0.942,0.940,0.943
110311,9991,3,AY,1,100,-0.260,-0.261,-0.262
110311,9992,3,AZ,1,100,0.057,0.060,0.057
110311,9993,3,GX,1,100,0.305,0.397,0.366
110311,9994,3,GY,1,100,0.916,1.404,0.916
110311,9995,3,GZ,1,100,0.519,-0.092,0.580
"
2025-11-19T19:15:48.049Z,1763579748049,192.168.140.197,3132,"110311,9996,3,MX,1,100,-10,-11,-10
110311,9997,3,MY,1,100,53,52,53
110311,9998,3,MZ,1,100,25,24,24
"
2025-11-19T19:15:48.058Z,1763579748058,192.168.140.197,3132,"110346,9999,4,EM,1,100,RS,RE,PS,MN
"
2025-11-19T19:15:48.153Z,1763579748153,192.168.140.197,3132,"110346,9999,4,EM,1,100,RS,RE,PS,MN
110418,10000,3,PI,1,100,812,834,818
110418,10001,3,PR,1,100,1090,1085,1082
110418,10002,3,PG,1,100,219,209,226
110363,10003,1,EA,1,100,0.030306
110363,10004,1,EL,1,100,26437.000000
110391,10005,2,AX,1,100,0.948,0.939
110391,10006,2,AY,1,100,-0.258,-0.262
110391,10007,2,AZ,1,100,0.064,0.062
110391,10008,2,GX,1,100,0.458,0.610
110391,10009,2,GY,1,100,1.251,2.014
110391,10010,2,GZ,1,100,-0.336,-0.061
110391,10011,2,MX,1,100,-9,-10
110391,10012,2,MY,1,100,52,52
"
2025-11-19T19:15:48.157Z,1763579748157,192.168.140.197,3132,"110391,10013,2,MZ,1,100,24,25
"
2025-11-19T19:15:48.252Z,1763579748252,192.168.140.197,3132,"110497,10014,1,SF,1,100,0.2535
110498,10015,2,PI,1,100,804,833
110498,10016,2,PR,1,100,1088,1076
110498,10017,2,PG,1,100,202,216
110497,10018,2,EA,1,100,0.030306,0.030306
110497,10019,2,EL,1,100,26437.000000,26437.000000
110423,10020,1,T1,1,100,28.688
110438,10021,1,TH,1,100,28.502
110511,10022,3,AX,1,100,0.943,0.944,0.942
110511,10023,3,AY,1,100,-0.261,-0.258,-0.259
110511,10024,3,AZ,1,100,0.057,0.063,0.061
110511,10025,3,GX,1,100,0.336,0.580,0.519
110511,10026,3,GY,1,100,0.366,1.068,1.648
"
2025-11-19T19:15:48.257Z,1763579748257,192.168.140.197,3132,"110511,10027,3,GZ,1,100,0.641,-0.427,0.183
110511,10028,3,MX,1,100,-9,-9,-10
110511,10029,3,MY,1,100,53,52,53
110511,10030,3,MZ,1,100,25,24,25
"
2025-11-19T19:15:48.259Z,1763579748259,192.168.140.197,3132,"110547,10031,4,EM,1,100,RS,RE,PS,MN
"
2025-11-19T19:15:48.348Z,1763579748348,192.168.140.197,3132,"110547,10031,4,EM,1,100,RS,RE,PS,MN
110618,10032,3,PI,1,100,827,820,807
110618,10033,3,PR,1,100,1095,1076,1078
110618,10034,3,PG,1,100,206,214,212
110563,10035,1,EA,1,100,0.030306
110563,10036,1,EL,1,100,26437.000000
110557,10037,1,T1,1,100,28.652
110572,10038,1,TH,1,100,28.502
110591,10039,2,AX,1,100,0.941,0.941
110591,10040,2,AY,1,100,-0.255,-0.260
110591,10041,2,AZ,1,100,0.063,0.062
110591,10042,2,GX,1,100,0.275,0.519
110591,10043,2,GY,1,100,0.519,1.282
110591,10044,2,GZ,1,100,0.214,0.092
"
2025-11-19T19:15:48.354Z,1763579748354,192.168.140.197,3132,"110591,10045,2,MX,1,100,-10,-9
110591,10046,2,MY,1,100,52,53
110591,10047,2,MZ,1,100,24,24
"
